participant,group,target,condition,coda,targetCount,distractorCount,targetProp,eLog,landmark
L39,lb,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA01,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA03,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA05,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA09,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA11,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA13,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA15,la,lleno,unstressed,0,0,0,0,-4.61512051684126,word3_c2
LA17,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA19,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA21,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA23,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA25,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA27,la,lleno,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA29,la,lleno,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB02,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB04,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB08,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB09,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB11,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB13,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB15,ss,manda,stressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,manda,stressed,1,NA,NA,NA,NA,word3_c2
SB20,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB21,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB30,ss,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB32,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB38,ss,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L11,lb,manda,stressed,1,0,0,0,-4.61512051684126,word3_c2
L13,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L17,lb,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L19,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L25,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L27,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L29,lb,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
L35,lb,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
L37,lb,manda,stressed,1,NA,NA,NA,NA,word3_c2
L39,lb,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA01,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA03,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA09,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA11,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA13,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA15,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA17,la,manda,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA19,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA21,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA23,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA25,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA27,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA29,la,manda,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB01,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB03,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB06,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB07,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB12,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB14,ss,mando,unstressed,1,0,0,0,-4.61512051684126,word3_c2
SB16,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB17,ss,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB19,ss,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L12,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L16,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L18,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L24,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L28,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L32,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L34,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L36,lb,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L38,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L40,lb,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA02,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA08,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA10,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA12,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA16,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA18,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA20,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA22,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA24,la,mando,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA26,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA28,la,mando,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA30,la,mando,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA31,la,mando,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB01,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB03,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB06,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB07,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB10,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB12,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB14,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB16,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB17,ss,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB19,ss,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
L12,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
L16,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
L18,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
L24,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
L28,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
L32,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
L34,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
L36,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
L38,lb,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
L40,lb,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA02,la,pinta,stressed,1,0,0,0,-4.61512051684126,word3_c2
LA08,la,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA10,la,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA12,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA16,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA18,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA20,la,pinta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA22,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA24,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA26,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA28,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA30,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA31,la,pinta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB02,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB04,ss,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB08,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB11,ss,pinto,unstressed,1,0,6,0,-4.61512051684126,word3_c2
SB13,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB15,ss,pinto,unstressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,pinto,unstressed,1,NA,NA,NA,NA,word3_c2
SB21,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB30,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB32,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB38,ss,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L11,lb,pinto,unstressed,1,0,0,0,-4.61512051684126,word3_c2
L13,lb,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L17,lb,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L25,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L27,lb,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L29,lb,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L35,lb,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L37,lb,pinto,unstressed,1,NA,NA,NA,NA,word3_c2
L39,lb,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA01,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA03,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA09,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA11,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA13,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA15,la,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA17,la,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA21,la,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA23,la,pinto,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA25,la,pinto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA27,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA29,la,pinto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB01,ss,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB03,ss,rompe,stressed,1,0,6,0,-4.61512051684126,word3_c2
SB05,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB06,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB12,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB14,ss,rompe,stressed,1,0,0,0,-4.61512051684126,word3_c2
SB16,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB17,ss,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
L12,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
L16,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
L18,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
L24,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
L28,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
L32,lb,rompe,stressed,1,1,5,0.1,-3.49650756146648,word3_c2
L34,lb,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
L36,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
L38,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
L40,lb,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA02,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA08,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA10,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA12,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA16,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA18,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA20,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA22,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA24,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA26,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA28,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA30,la,rompe,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA31,la,rompe,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB02,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB04,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB08,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB09,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB11,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB13,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB15,ss,rompio,unstressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,rompio,unstressed,1,NA,NA,NA,NA,word3_c2
SB20,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB21,ss,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB10,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB30,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB32,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB38,ss,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L13,lb,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L17,lb,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L25,lb,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L27,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L29,lb,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
L35,lb,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
L37,lb,rompio,unstressed,1,NA,NA,NA,NA,word3_c2
L39,lb,rompio,unstressed,1,0,4,0,-4.61512051684126,word3_c2
LA01,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA03,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA09,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA11,la,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA13,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA15,la,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA21,la,rompio,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA23,la,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA25,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA27,la,rompio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA29,la,rompio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB01,ss,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB03,ss,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB05,ss,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB06,ss,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB07,ss,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB10,ss,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB12,ss,saca,stressed,0,0,0,0,-4.61512051684126,word3_c2
SB14,ss,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB16,ss,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB17,ss,saca,stressed,0,0,0,0,-4.61512051684126,word3_c2
SB19,ss,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L12,lb,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
L16,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L18,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L24,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L28,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L32,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L34,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L36,lb,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
L38,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
L40,lb,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA02,la,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA08,la,saca,stressed,0,9,0,0.9,-1.47440162863016,word3_c2
LA10,la,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA12,la,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA16,la,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA18,la,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA20,la,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA22,la,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA24,la,saca,stressed,0,0,0,0,-4.61512051684126,word3_c2
LA26,la,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA28,la,saca,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA30,la,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA31,la,saca,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB02,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB04,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB08,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB09,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB11,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB13,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB15,ss,saco,unstressed,0,NA,NA,NA,NA,word3_c2
SB18,ss,saco,unstressed,0,NA,NA,NA,NA,word3_c2
SB20,ss,saco,unstressed,0,8,0,0.8,-1.6094379124341,word3_c2
SB21,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB30,ss,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB32,ss,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB38,ss,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L11,lb,saco,unstressed,0,0,0,0,-4.61512051684126,word3_c2
L13,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L17,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L25,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L27,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L29,lb,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L35,lb,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L37,lb,saco,unstressed,0,NA,NA,NA,NA,word3_c2
L39,lb,saco,unstressed,0,0,0,0,-4.61512051684126,word3_c2
LA01,la,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA03,la,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA05,la,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA09,la,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA11,la,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA13,la,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA15,la,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA21,la,saco,unstressed,0,0,0,0,-4.61512051684126,word3_c2
LA23,la,saco,unstressed,0,0,0,0,-4.61512051684126,word3_c2
LA25,la,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA27,la,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA29,la,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB02,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB04,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB08,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB11,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB13,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB15,ss,sube,stressed,0,NA,NA,NA,NA,word3_c2
SB18,ss,sube,stressed,0,NA,NA,NA,NA,word3_c2
SB21,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB30,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB32,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB38,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
L11,lb,sube,stressed,0,6,0,0.6,-1.9236870122706,word3_c2
L13,lb,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
L17,lb,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
L19,lb,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
L25,lb,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
L27,lb,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
L29,lb,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
L35,lb,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
L37,lb,sube,stressed,0,NA,NA,NA,NA,word3_c2
L39,lb,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA01,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA03,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA05,la,sube,stressed,0,0,0,0,-4.61512051684126,word3_c2
LA09,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA11,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA13,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA15,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA17,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA21,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA23,la,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA25,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA27,la,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA29,la,sube,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB01,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB03,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB05,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB06,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB07,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB12,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB14,ss,subio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB16,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB17,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB19,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L12,lb,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L16,lb,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L18,lb,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L24,lb,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L28,lb,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L32,lb,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
L34,lb,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L36,lb,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
L38,lb,subio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
L40,lb,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA02,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA08,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA10,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA12,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA16,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA18,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA20,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA22,la,subio,unstressed,0,2,0,0.2,-2.96527306606928,word3_c2
LA24,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA26,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA28,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA30,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA31,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB02,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
SB04,ss,bebe,stressed,0,0,0,0,-4.61512051684126,word3_c3
SB08,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
SB11,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
SB13,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c3
SB15,ss,bebe,stressed,0,NA,NA,NA,NA,word3_c3
SB18,ss,bebe,stressed,0,NA,NA,NA,NA,word3_c3
SB21,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
SB10,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
SB30,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c3
SB32,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
SB38,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c3
L11,lb,bebe,stressed,0,0,0,0,-4.61512051684126,word3_c3
L13,lb,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c3
L17,lb,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
L19,lb,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c3
L25,lb,bebe,stressed,0,0,0,0,-4.61512051684126,word3_c3
L27,lb,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c3
